zone,zone_detail,node_id,node_name,voltage,lat,lng,section,technology,technology_label,status,grid,value_mw
CCAA,Aragón,,,,,,capacidad_acceso,eolica,Eólica,En curso,RdD,
CCAA,Aragón,,,,,,capacidad_acceso,eolica,Eólica,Con permisos,RdT,2433
CCAA,Aragón,,,,,,capacidad_acceso,eolica,Eólica,Con permisos,RdD,376
CCAA,Aragón,,,,,,capacidad_acceso,eolica,Eólica,Puesta en servicio,RdT,2602.5
CCAA,Aragón,,,,,,capacidad_acceso,eolica,Eólica,Puesta en servicio,RdD,1322.37
CCAA,Aragón,,,,,,capacidad_acceso,fotovoltaica,Fotovoltaica,En curso,RdT,837.17
CCAA,Aragón,,,,,,capacidad_acceso,fotovoltaica,Fotovoltaica,En curso,RdD,
CCAA,Aragón,,,,,,capacidad_acceso,fotovoltaica,Fotovoltaica,Con permisos,RdT,4888
CCAA,Aragón,,,,,,capacidad_acceso,fotovoltaica,Fotovoltaica,Con permisos,RdD,780
CCAA,Aragón,,,,,,capacidad_acceso,fotovoltaica,Fotovoltaica,Puesta en servicio,RdT,518.92
CCAA,Aragón,,,,,,capacidad_acceso,fotovoltaica,Fotovoltaica,Puesta en servicio,RdD,873.18
CCAA,Aragón,,,,,,capacidad_acceso,almacenamiento,Baterías,En curso,RdT,825.78
CCAA,Aragón,,,,,,capacidad_acceso,almacenamiento,Baterías,En curso,RdD,
CCAA,Aragón,,,,,,capacidad_acceso,almacenamiento,Baterías,Con permisos,RdT,209
CCAA,Aragón,,,,,,capacidad_acceso,almacenamiento,Baterías,Con permisos,RdD,
CCAA,Aragón,,,,,,capacidad_acceso,hibridacion,Hibridación,En curso,RdT,847.59
CCAA,Aragón,,,,,,capacidad_acceso,hibridacion,Hibridación,En curso,RdD,
CCAA,Aragón,,,,,,capacidad_acceso,hibridacion,Hibridación,Con permisos,RdT,2333
