node_id,title,voltage,lat,lng
12691,CERVELLO 220,220,41.405941928386,7.9890992536631
12705,CODONYERS 220,220,41.477935675707,8.0990465519245
12870,LA FARGA 220,220,42.062656072451,8.8827737150038
7297,SENTMENAT 220,220,41.61956509404,8.1107508612389
7299,SUBIRATS 220,220,41.426953870424,7.8213254854478
7286,SANT CUGAT 220,220,41.486876949907,8.0765914666023
7295,BEGUES 220,220,41.355525850414,7.9024170701462
7219,CASTELLBISBAL 220,220,41.445388501186,7.9864922723816
6975,ALMARAZ E.T. 220,220,39.820997007328,-5.6644497758604
6976,ALVARADO 220,220,38.787202547643,-12.799780214118
6978,BALBOA 220,220,38.325317271215,-12.712599102765
6981,CACERES 220,220,39.479163407106,-12.356914363895
6984,CASATEJADA 220,220,39.974977994028,-5.7036098985982
12917,LOS ARENALES 220,220,39.506693551338,-12.425098724089
12968,MERIDA 220,220,38.896259138054,-12.342122936299
13066,PLASENCIA 220,220,40.022413846513,-12.094581335424
13216,SAN SERVAN 220,220,38.806408399704,-12.51588116175
6996,TORREJON 220,220,39.835631114426,-5.9894974743556
6997,TRUJILLO 220,220,39.454806402345,-5.8905045791578
6998,VAGUADAS 220,220,38.837903042991,-12.979132206773
13398,J.M.ORIOL 220,220,39.724375327137,-12.877505249688
12577,ABEGONDO 220,220,43.219900805353,-14.295517241432
7000,ALBARELLOS 220,220,42.39768272869,-14.159011099699
7002,ATIOS 220,220,42.138044524875,-14.622182260401
7003,BELESAR 220,220,42.626342042829,-13.71348868489
7005,CASTRELO 220,220,42.291552446226,-14.113665511184
12693,CHANTADA 220,220,42.625595050593,-13.767645054622
12712,CONSO 220,220,42.16775512188,-13.174341240267
12777,FRIEIRA 220,220,42.153529201508,-14.192543903451
12873,LA GRELA 220,220,43.342677240384,-14.429020516219
12925,LOURIZAN 220,220,42.417462480258,-14.664888342062
12926,LOUSAME 220,220,42.8174313255,-14.780988271896
12955,MAZARICOS 220,220,42.891367082468,-15.03019946784
12961,MEIRAMA 220,220,43.16911517999,-14.40941862938
12988,MONTOUTO 220,220,42.124253803896,-14.312060104058
13044,PAZOS DE BORBEN 220,220,42.26317847883,-14.589723853375
13077,PORTODEMOUROS 220,220,42.85372093805,-14.189701840712
13103,QUEREÑO 220,220,42.416886625561,-12.831116445122
13168,REGOELLE 220,220,43.014067452703,-15.051104191568
13188,SABON 220,220,43.329329307472,-14.500776301423
13202,SAN CAYETANO 220,220,42.890944913822,-14.531438349548
13205,SAN ESTEBAN 220,220,42.414204255697,-13.653295458318
13212,SAN PEDRO 220,220,42.451117655499,-13.712851126766
7034,SANTIAGO 220,220,42.392615074148,-13.089402410889
7037,SIDEGASA 220,220,43.1513366929,-14.023720602222
7040,SUIDO 220,220,42.26136427544,-14.269383603801
7042,TIBO 220,220,42.58519161178,-14.643501726362
7043,TOMEZA 220,220,42.387124191419,-14.628928391147
7044,TRIVES 220,220,42.3442778069,-13.281500438697
7045,VELLE 220,220,42.357788798165,-13.848776610606
7046,VIMIANZO 220,220,43.101619883031,-15.048442612668
12774,FONTEFRIA 220,220,42.252530036233,-14.316775589169
13350,PARQUE EOLICO DO SIL 220,220,42.357919917919,-13.636401188263
13346,MESON D.V. 220,220,43.167450641861,-14.355964503985
13354,TAMBRE 220,220,42.83064686673,-14.8453016424
13353,SANTIAGO DE COMPOSTELA 220,220,42.854311945772,-14.578533200015
13344,CORNATEL 220,220,42.470604545821,-12.814699044497
13078,PRADA 220,220,42.329501007031,-13.038072127394
13084,PUENTE BIBEY 220,220,42.314430022447,-13.222910389805
7038,SOBRADELO 220,220,42.414391816714,-12.920364966462
7056,CA'S TRESORER 220,220,39.566566359628,2.6873628697032
13007,MURTERAR 220,220,39.80926255852,3.0920589705038
7074,SON REUS 220,220,39.650684424719,2.6787710088594
7181,ABADIANO 220,220,43.13819233841,-2.5959973405996
7182,ALI 220,220,42.856350357857,-2.7075554377293
7183,ALONSOTEGUI 220,220,43.247115567084,-2.9824952929925
7187,BASAURI 220,220,43.221080184069,-2.895264492715
12742,ELGEA 220,220,42.8925388208,-2.4502443237462
12789,GAMARRA 220,220,42.8691010555,-2.6657187931961
12794,GATICA 220,220,43.349959245469,-2.8802517860781
12825,HERNANI 220,220,43.256299763293,-1.9754143118682
12860,JUNDIZ 220,220,42.836157951029,-2.7465567909518
12875,LA JARA 220,220,43.203420315274,-3.1041916727657
12874,LAGUARDIA 220,220,42.507702541986,-2.5847435294241
13027,ORMAIZTEGUI 220,220,43.044022667485,-2.2417786868646
