node_id,node_name,ccaa,provincia,municipio,voltage,lat,lng,technology,status,grid,capacidad_acceso_mw,potencia_instalada_mw
13330.0,GUADAME 400,Andalucía,Jaén,Marmolejo,400.0,38.048620720734,-4.1934112057713,fotovoltaica,Con permisos,RdD,,
13330.0,GUADAME 400,Andalucía,Jaén,Marmolejo,400.0,38.048620720734,-4.1934112057713,fotovoltaica,Con permisos,RdT,491.0,570.0
13411.0,GUADAME 220,Andalucía,Jaén,Marmolejo,220.0,38.048620720734,-4.1934112057713,fotovoltaica,Con permisos,RdD,,
13411.0,GUADAME 220,Andalucía,Jaén,Marmolejo,220.0,38.048620720734,-4.1934112057713,fotovoltaica,Con permisos,RdT,412.0,489.0
6674.0,ALHAURIN 220,Andalucía,Málaga,Alhaurín de la Torre,220.0,36.655972602455,-4.5754027138141,almacenamiento,Con permisos,RdD,333.0,338.0
6674.0,ALHAURIN 220,Andalucía,Málaga,Alhaurín de la Torre,220.0,36.655972602455,-4.5754027138141,almacenamiento,Con permisos,RdT,,
6674.0,ALHAURIN 220,Andalucía,Málaga,Alhaurín de la Torre,220.0,36.655972602455,-4.5754027138141,eolica,En curso,RdD,14.7,14.7
6674.0,ALHAURIN 220,Andalucía,Málaga,Alhaurín de la Torre,220.0,36.655972602455,-4.5754027138141,eolica,En curso,RdT,,
6674.0,ALHAURIN 220,Andalucía,Málaga,Alhaurín de la Torre,220.0,36.655972602455,-4.5754027138141,eolica,Puesta en servicio,RdD,40.15,40.15
6674.0,ALHAURIN 220,Andalucía,Málaga,Alhaurín de la Torre,220.0,36.655972602455,-4.5754027138141,eolica,Puesta en servicio,RdT,,
6674.0,ALHAURIN 220,Andalucía,Málaga,Alhaurín de la Torre,220.0,36.655972602455,-4.5754027138141,fotovoltaica,Con permisos,RdD,46.0,49.0
6674.0,ALHAURIN 220,Andalucía,Málaga,Alhaurín de la Torre,220.0,36.655972602455,-4.5754027138141,fotovoltaica,Con permisos,RdT,,
6674.0,ALHAURIN 220,Andalucía,Málaga,Alhaurín de la Torre,220.0,36.655972602455,-4.5754027138141,fotovoltaica,En curso,RdD,14.97,14.97
6674.0,ALHAURIN 220,Andalucía,Málaga,Alhaurín de la Torre,220.0,36.655972602455,-4.5754027138141,fotovoltaica,En curso,RdT,,
6674.0,ALHAURIN 220,Andalucía,Málaga,Alhaurín de la Torre,220.0,36.655972602455,-4.5754027138141,fotovoltaica,Puesta en servicio,RdD,19.34,19.34
6674.0,ALHAURIN 220,Andalucía,Málaga,Alhaurín de la Torre,220.0,36.655972602455,-4.5754027138141,fotovoltaica,Puesta en servicio,RdT,,
6674.0,ALHAURIN 220,Andalucía,Málaga,Alhaurín de la Torre,220.0,36.655972602455,-4.5754027138141,hidraulica,Puesta en servicio,RdD,26.78,26.78
6674.0,ALHAURIN 220,Andalucía,Málaga,Alhaurín de la Torre,220.0,36.655972602455,-4.5754027138141,hidraulica,Puesta en servicio,RdT,,
6674.0,ALHAURIN 220,Andalucía,Málaga,Alhaurín de la Torre,220.0,36.655972602455,-4.5754027138141,otras,Puesta en servicio,RdD,31.11,31.11
6674.0,ALHAURIN 220,Andalucía,Málaga,Alhaurín de la Torre,220.0,36.655972602455,-4.5754027138141,otras,Puesta en servicio,RdT,,
7218.0,ARCHIDONA 400,Andalucía,Málaga,Archidona,400.0,37.120000337601,-4.4152854332355,almacenamiento,Con permisos,RdD,,
7218.0,ARCHIDONA 400,Andalucía,Málaga,Archidona,400.0,37.120000337601,-4.4152854332355,almacenamiento,Con permisos,RdT,,115.0
7218.0,ARCHIDONA 400,Andalucía,Málaga,Archidona,400.0,37.120000337601,-4.4152854332355,fotovoltaica,En curso,RdD,,
7218.0,ARCHIDONA 400,Andalucía,Málaga,Archidona,400.0,37.120000337601,-4.4152854332355,fotovoltaica,En curso,RdT,48.0,55.47
7218.0,ARCHIDONA 400,Andalucía,Málaga,Archidona,400.0,37.120000337601,-4.4152854332355,fotovoltaica,Puesta en servicio,RdD,,
7218.0,ARCHIDONA 400,Andalucía,Málaga,Archidona,400.0,37.120000337601,-4.4152854332355,fotovoltaica,Puesta en servicio,RdT,178.0,353.01
7218.0,ARCHIDONA 400,Andalucía,Málaga,Archidona,400.0,37.120000337601,-4.4152854332355,hibridacion,Puesta en servicio,RdD,,
7218.0,ARCHIDONA 400,Andalucía,Málaga,Archidona,400.0,37.120000337601,-4.4152854332355,hibridacion,Puesta en servicio,RdT,135.0,
12853.0,JORDANA 220,Andalucía,Málaga,Casares,220.0,36.444048697119,-5.2186188097108,fotovoltaica,Con permisos,RdD,,
12853.0,JORDANA 220,Andalucía,Málaga,Casares,220.0,36.444048697119,-5.2186188097108,fotovoltaica,Con permisos,RdT,42.0,49.0
13014.0,NUEVA CASARES 220,Andalucía,Málaga,Casares,220.0,36.405319237371,-5.2200472661792,eolica,Puesta en servicio,RdD,67.4,67.4
13014.0,NUEVA CASARES 220,Andalucía,Málaga,Casares,220.0,36.405319237371,-5.2200472661792,eolica,Puesta en servicio,RdT,,
13014.0,NUEVA CASARES 220,Andalucía,Málaga,Casares,220.0,36.405319237371,-5.2200472661792,fotovoltaica,Con permisos,RdD,4.0,4.0
13014.0,NUEVA CASARES 220,Andalucía,Málaga,Casares,220.0,36.405319237371,-5.2200472661792,fotovoltaica,Con permisos,RdT,80.0,92.0
13014.0,NUEVA CASARES 220,Andalucía,Málaga,Casares,220.0,36.405319237371,-5.2200472661792,hidraulica,Puesta en servicio,RdD,18.76,18.76
13014.0,NUEVA CASARES 220,Andalucía,Málaga,Casares,220.0,36.405319237371,-5.2200472661792,hidraulica,Puesta en servicio,RdT,,
7217.0,CARTAMA 400,Andalucía,Málaga,Cártama,400.0,36.750617742696,-4.605382529669,fotovoltaica,Con permisos,RdD,,
7217.0,CARTAMA 400,Andalucía,Málaga,Cártama,400.0,36.750617742696,-4.605382529669,fotovoltaica,Con permisos,RdT,155.0,170.0
7401.0,CARTAMA 220,Andalucía,Málaga,Cártama,220.0,36.750617742696,-4.605382529669,fotovoltaica,Con permisos,RdD,,
7401.0,CARTAMA 220,Andalucía,Málaga,Cártama,220.0,36.750617742696,-4.605382529669,fotovoltaica,Con permisos,RdT,150.0,157.0
12718.0,COSTASOL 220,Andalucía,Málaga,Marbella,220.0,36.522932641826,-4.8596192840003,almacenamiento,Con permisos,RdD,57.0,57.0
12718.0,COSTASOL 220,Andalucía,Málaga,Marbella,220.0,36.522932641826,-4.8596192840003,almacenamiento,Con permisos,RdT,,
12718.0,COSTASOL 220,Andalucía,Málaga,Marbella,220.0,36.522932641826,-4.8596192840003,fotovoltaica,Con permisos,RdD,50.0,54.0
12718.0,COSTASOL 220,Andalucía,Málaga,Marbella,220.0,36.522932641826,-4.8596192840003,fotovoltaica,Con permisos,RdT,,
12919.0,LOS MONTES 220,Andalucía,Málaga,Málaga,220.0,36.745466708623,-4.3889151900069,almacenamiento,Con permisos,RdD,189.0,189.0
12919.0,LOS MONTES 220,Andalucía,Málaga,Málaga,220.0,36.745466708623,-4.3889151900069,almacenamiento,Con permisos,RdT,,
12919.0,LOS MONTES 220,Andalucía,Málaga,Málaga,220.0,36.745466708623,-4.3889151900069,eolica,En curso,RdD,36.0,36.0
12919.0,LOS MONTES 220,Andalucía,Málaga,Málaga,220.0,36.745466708623,-4.3889151900069,eolica,En curso,RdT,,
12922.0,LOS RAMOS 220,Andalucía,Málaga,Málaga,220.0,36.72980713711,-4.4723600829759,almacenamiento,Con permisos,RdD,45.0,50.0
12922.0,LOS RAMOS 220,Andalucía,Málaga,Málaga,220.0,36.72980713711,-4.4723600829759,almacenamiento,Con permisos,RdT,135.0,139.0
12922.0,LOS RAMOS 220,Andalucía,Málaga,Málaga,220.0,36.72980713711,-4.4723600829759,almacenamiento,Puesta en servicio,RdD,1.89,1.89
12922.0,LOS RAMOS 220,Andalucía,Málaga,Málaga,220.0,36.72980713711,-4.4723600829759,almacenamiento,Puesta en servicio,RdT,,
12922.0,LOS RAMOS 220,Andalucía,Málaga,Málaga,220.0,36.72980713711,-4.4723600829759,eolica,Con permisos,RdD,6.0,6.0
12922.0,LOS RAMOS 220,Andalucía,Málaga,Málaga,220.0,36.72980713711,-4.4723600829759,eolica,Con permisos,RdT,79.0,87.0
12922.0,LOS RAMOS 220,Andalucía,Málaga,Málaga,220.0,36.72980713711,-4.4723600829759,eolica,En curso,RdD,4.9,4.9
12922.0,LOS RAMOS 220,Andalucía,Málaga,Málaga,220.0,36.72980713711,-4.4723600829759,eolica,En curso,RdT,,
12922.0,LOS RAMOS 220,Andalucía,Málaga,Málaga,220.0,36.72980713711,-4.4723600829759,eolica,Puesta en servicio,RdD,,20.0
12922.0,LOS RAMOS 220,Andalucía,Málaga,Málaga,220.0,36.72980713711,-4.4723600829759,eolica,Puesta en servicio,RdT,,
12922.0,LOS RAMOS 220,Andalucía,Málaga,Málaga,220.0,36.72980713711,-4.4723600829759,fotovoltaica,Con permisos,RdD,62.0,96.0
12922.0,LOS RAMOS 220,Andalucía,Málaga,Málaga,220.0,36.72980713711,-4.4723600829759,fotovoltaica,Con permisos,RdT,,
12922.0,LOS RAMOS 220,Andalucía,Málaga,Málaga,220.0,36.72980713711,-4.4723600829759,fotovoltaica,Puesta en servicio,RdD,74.66,83.36
12922.0,LOS RAMOS 220,Andalucía,Málaga,Málaga,220.0,36.72980713711,-4.4723600829759,fotovoltaica,Puesta en servicio,RdT,,
12922.0,LOS RAMOS 220,Andalucía,Málaga,Málaga,220.0,36.72980713711,-4.4723600829759,hibridacion,Puesta en servicio,RdD,22.4,
12922.0,LOS RAMOS 220,Andalucía,Málaga,Málaga,220.0,36.72980713711,-4.4723600829759,hibridacion,Puesta en servicio,RdT,,
12922.0,LOS RAMOS 220,Andalucía,Málaga,Málaga,220.0,36.72980713711,-4.4723600829759,hidraulica,Puesta en servicio,RdD,76.8,76.8
12922.0,LOS RAMOS 220,Andalucía,Málaga,Málaga,220.0,36.72980713711,-4.4723600829759,hidraulica,Puesta en servicio,RdT,,
12922.0,LOS RAMOS 220,Andalucía,Málaga,Málaga,220.0,36.72980713711,-4.4723600829759,otras,Puesta en servicio,RdD,56.06,56.06
12922.0,LOS RAMOS 220,Andalucía,Málaga,Málaga,220.0,36.72980713711,-4.4723600829759,otras,Puesta en servicio,RdT,415.51,415.51
13071.0,POLIGONO 220,Andalucía,Málaga,Málaga,220.0,36.69442705639,-4.4660934676166,almacenamiento,Con permisos,RdD,45.0,80.0
13071.0,POLIGONO 220,Andalucía,Málaga,Málaga,220.0,36.69442705639,-4.4660934676166,almacenamiento,Con permisos,RdT,,
13071.0,POLIGONO 220,Andalucía,Málaga,Málaga,220.0,36.69442705639,-4.4660934676166,almacenamiento,En curso,RdD,74.8,89.8
13071.0,POLIGONO 220,Andalucía,Málaga,Málaga,220.0,36.69442705639,-4.4660934676166,almacenamiento,En curso,RdT,,
13071.0,POLIGONO 220,Andalucía,Málaga,Málaga,220.0,36.69442705639,-4.4660934676166,fotovoltaica,Con permisos,RdD,5.0,5.0
13071.0,POLIGONO 220,Andalucía,Málaga,Málaga,220.0,36.69442705639,-4.4660934676166,fotovoltaica,Con permisos,RdT,,
13071.0,POLIGONO 220,Andalucía,Málaga,Málaga,220.0,36.69442705639,-4.4660934676166,fotovoltaica,Puesta en servicio,RdD,1.09,1.09
13071.0,POLIGONO 220,Andalucía,Málaga,Málaga,220.0,36.69442705639,-4.4660934676166,fotovoltaica,Puesta en servicio,RdT,,
13071.0,POLIGONO 220,Andalucía,Málaga,Málaga,220.0,36.69442705639,-4.4660934676166,otras,Puesta en servicio,RdD,12.74,12.74
13071.0,POLIGONO 220,Andalucía,Málaga,Málaga,220.0,36.69442705639,-4.4660934676166,otras,Puesta en servicio,RdT,,
13181.0,RONDA 400,Andalucía,Málaga,Ronda,400.0,36.761236440143,-5.1274867035324,fotovoltaica,Con permisos,RdD,,
13181.0,RONDA 400,Andalucía,Málaga,Ronda,400.0,36.761236440143,-5.1274867035324,fotovoltaica,Con permisos,RdT,225.0,235.0
13334.0,TAJO ENCANTADA 400,Andalucía,Málaga,Álora,400.0,36.895071450149,-4.7457559813264,fotovoltaica,Con permisos,RdD,,
13334.0,TAJO ENCANTADA 400,Andalucía,Málaga,Álora,400.0,36.895071450149,-4.7457559813264,fotovoltaica,Con permisos,RdT,457.0,495.0
13334.0,TAJO ENCANTADA 400,Andalucía,Málaga,Álora,400.0,36.895071450149,-4.7457559813264,fotovoltaica,En curso,RdD,,
13334.0,TAJO ENCANTADA 400,Andalucía,Málaga,Álora,400.0,36.895071450149,-4.7457559813264,fotovoltaica,En curso,RdT,2.0,2.0
13414.0,TAJO ENCANTADA 220,Andalucía,Málaga,Álora,220.0,36.895071450149,-4.7457559813264,almacenamiento,Con permisos,RdD,,
13414.0,TAJO ENCANTADA 220,Andalucía,Málaga,Álora,220.0,36.895071450149,-4.7457559813264,almacenamiento,Con permisos,RdT,77.0,98.0
13414.0,TAJO ENCANTADA 220,Andalucía,Málaga,Álora,220.0,36.895071450149,-4.7457559813264,almacenamiento,En curso,RdD,,
13414.0,TAJO ENCANTADA 220,Andalucía,Málaga,Álora,220.0,36.895071450149,-4.7457559813264,almacenamiento,En curso,RdT,140.0,140.0
13414.0,TAJO ENCANTADA 220,Andalucía,Málaga,Álora,220.0,36.895071450149,-4.7457559813264,bombeo,En curso,RdD,,
13414.0,TAJO ENCANTADA 220,Andalucía,Málaga,Álora,220.0,36.895071450149,-4.7457559813264,bombeo,En curso,RdT,100.0,100.0
13414.0,TAJO ENCANTADA 220,Andalucía,Málaga,Álora,220.0,36.895071450149,-4.7457559813264,bombeo,Puesta en servicio,RdD,,
13414.0,TAJO ENCANTADA 220,Andalucía,Málaga,Álora,220.0,36.895071450149,-4.7457559813264,bombeo,Puesta en servicio,RdT,360.0,376.88
13414.0,TAJO ENCANTADA 220,Andalucía,Málaga,Álora,220.0,36.895071450149,-4.7457559813264,eolica,Con permisos,RdD,,
13414.0,TAJO ENCANTADA 220,Andalucía,Málaga,Álora,220.0,36.895071450149,-4.7457559813264,eolica,Con permisos,RdT,297.0,336.0
13414.0,TAJO ENCANTADA 220,Andalucía,Málaga,Álora,220.0,36.895071450149,-4.7457559813264,eolica,En curso,RdD,,
13414.0,TAJO ENCANTADA 220,Andalucía,Málaga,Álora,220.0,36.895071450149,-4.7457559813264,eolica,En curso,RdT,231.3,244.73
13414.0,TAJO ENCANTADA 220,Andalucía,Málaga,Álora,220.0,36.895071450149,-4.7457559813264,eolica,Puesta en servicio,RdD,,
13414.0,TAJO ENCANTADA 220,Andalucía,Málaga,Álora,220.0,36.895071450149,-4.7457559813264,eolica,Puesta en servicio,RdT,354.28,357.28
13414.0,TAJO ENCANTADA 220,Andalucía,Málaga,Álora,220.0,36.895071450149,-4.7457559813264,fotovoltaica,Con permisos,RdD,,
13414.0,TAJO ENCANTADA 220,Andalucía,Málaga,Álora,220.0,36.895071450149,-4.7457559813264,fotovoltaica,Con permisos,RdT,191.0,214.0
13414.0,TAJO ENCANTADA 220,Andalucía,Málaga,Álora,220.0,36.895071450149,-4.7457559813264,fotovoltaica,En curso,RdD,,
13414.0,TAJO ENCANTADA 220,Andalucía,Málaga,Álora,220.0,36.895071450149,-4.7457559813264,fotovoltaica,En curso,RdT,140.0,140.0
13414.0,TAJO ENCANTADA 220,Andalucía,Málaga,Álora,220.0,36.895071450149,-4.7457559813264,fotovoltaica,Puesta en servicio,RdD,,
13414.0,TAJO ENCANTADA 220,Andalucía,Málaga,Álora,220.0,36.895071450149,-4.7457559813264,fotovoltaica,Puesta en servicio,RdT,,73.3
13414.0,TAJO ENCANTADA 220,Andalucía,Málaga,Álora,220.0,36.895071450149,-4.7457559813264,hibridacion,Puesta en servicio,RdD,,
13414.0,TAJO ENCANTADA 220,Andalucía,Málaga,Álora,220.0,36.895071450149,-4.7457559813264,hibridacion,Puesta en servicio,RdT,73.3,
6672.0,ALCORES 220,Andalucía,Sevilla,Alcalá de Guadaíra,220.0,37.386393585268,-5.8559410798306,almacenamiento,Con permisos,RdD,4.0,22.0
6672.0,ALCORES 220,Andalucía,Sevilla,Alcalá de Guadaíra,220.0,37.386393585268,-5.8559410798306,almacenamiento,Con permisos,RdT,,
6672.0,ALCORES 220,Andalucía,Sevilla,Alcalá de Guadaíra,220.0,37.386393585268,-5.8559410798306,fotovoltaica,Con permisos,RdD,319.0,344.0
6672.0,ALCORES 220,Andalucía,Sevilla,Alcalá de Guadaíra,220.0,37.386393585268,-5.8559410798306,fotovoltaica,Con permisos,RdT,,
6672.0,ALCORES 220,Andalucía,Sevilla,Alcalá de Guadaíra,220.0,37.386393585268,-5.8559410798306,fotovoltaica,Puesta en servicio,RdD,343.09,391.62
6672.0,ALCORES 220,Andalucía,Sevilla,Alcalá de Guadaíra,220.0,37.386393585268,-5.8559410798306,fotovoltaica,Puesta en servicio,RdT,,
6672.0,ALCORES 220,Andalucía,Sevilla,Alcalá de Guadaíra,220.0,37.386393585268,-5.8559410798306,hibridacion,Puesta en servicio,RdD,5.0,
6672.0,ALCORES 220,Andalucía,Sevilla,Alcalá de Guadaíra,220.0,37.386393585268,-5.8559410798306,hibridacion,Puesta en servicio,RdT,,
6672.0,ALCORES 220,Andalucía,Sevilla,Alcalá de Guadaíra,220.0,37.386393585268,-5.8559410798306,otras,Con permisos,RdD,8.0,8.0
6672.0,ALCORES 220,Andalucía,Sevilla,Alcalá de Guadaíra,220.0,37.386393585268,-5.8559410798306,otras,Con permisos,RdT,,
6672.0,ALCORES 220,Andalucía,Sevilla,Alcalá de Guadaíra,220.0,37.386393585268,-5.8559410798306,otras,Puesta en servicio,RdD,8.4,8.4
6672.0,ALCORES 220,Andalucía,Sevilla,Alcalá de Guadaíra,220.0,37.386393585268,-5.8559410798306,otras,Puesta en servicio,RdT,,
12725.0,DON RODRIGO 220,Andalucía,Sevilla,Alcalá de Guadaíra,220.0,37.245467141794,-5.8436541669834,almacenamiento,Con permisos,RdD,,
12725.0,DON RODRIGO 220,Andalucía,Sevilla,Alcalá de Guadaíra,220.0,37.245467141794,-5.8436541669834,almacenamiento,Con permisos,RdT,,16.0
12725.0,DON RODRIGO 220,Andalucía,Sevilla,Alcalá de Guadaíra,220.0,37.245467141794,-5.8436541669834,fotovoltaica,Con permisos,RdD,8.0,11.0
12725.0,DON RODRIGO 220,Andalucía,Sevilla,Alcalá de Guadaíra,220.0,37.245467141794,-5.8436541669834,fotovoltaica,Con permisos,RdT,,
12725.0,DON RODRIGO 220,Andalucía,Sevilla,Alcalá de Guadaíra,220.0,37.245467141794,-5.8436541669834,fotovoltaica,En curso,RdD,50.0,
12725.0,DON RODRIGO 220,Andalucía,Sevilla,Alcalá de Guadaíra,220.0,37.245467141794,-5.8436541669834,fotovoltaica,En curso,RdT,,
12725.0,DON RODRIGO 220,Andalucía,Sevilla,Alcalá de Guadaíra,220.0,37.245467141794,-5.8436541669834,fotovoltaica,Puesta en servicio,RdD,90.18,99.87
12725.0,DON RODRIGO 220,Andalucía,Sevilla,Alcalá de Guadaíra,220.0,37.245467141794,-5.8436541669834,fotovoltaica,Puesta en servicio,RdT,307.5,531.6
12725.0,DON RODRIGO 220,Andalucía,Sevilla,Alcalá de Guadaíra,220.0,37.245467141794,-5.8436541669834,hibridacion,Con permisos,RdD,8.0,
12725.0,DON RODRIGO 220,Andalucía,Sevilla,Alcalá de Guadaíra,220.0,37.245467141794,-5.8436541669834,hibridacion,Con permisos,RdT,,
12725.0,DON RODRIGO 220,Andalucía,Sevilla,Alcalá de Guadaíra,220.0,37.245467141794,-5.8436541669834,hibridacion,Puesta en servicio,RdD,,
12725.0,DON RODRIGO 220,Andalucía,Sevilla,Alcalá de Guadaíra,220.0,37.245467141794,-5.8436541669834,hibridacion,Puesta en servicio,RdT,157.5,
12725.0,DON RODRIGO 220,Andalucía,Sevilla,Alcalá de Guadaíra,220.0,37.245467141794,-5.8436541669834,otras,Puesta en servicio,RdD,13.02,21.02
12725.0,DON RODRIGO 220,Andalucía,Sevilla,Alcalá de Guadaíra,220.0,37.245467141794,-5.8436541669834,otras,Puesta en servicio,RdT,,
12725.0,DON RODRIGO 220,Andalucía,Sevilla,Alcalá de Guadaíra,220.0,37.245467141794,-5.8436541669834,termosolar,Puesta en servicio,RdD,100.0,100.0
12725.0,DON RODRIGO 220,Andalucía,Sevilla,Alcalá de Guadaíra,220.0,37.245467141794,-5.8436541669834,termosolar,Puesta en servicio,RdT,,
12726.0,DON RODRIGO 400,Andalucía,Sevilla,Alcalá de Guadaíra,400.0,37.245467141794,-5.8436541669834,almacenamiento,Con permisos,RdD,,
12726.0,DON RODRIGO 400,Andalucía,Sevilla,Alcalá de Guadaíra,400.0,37.245467141794,-5.8436541669834,almacenamiento,Con permisos,RdT,,697.0
12726.0,DON RODRIGO 400,Andalucía,Sevilla,Alcalá de Guadaíra,400.0,37.245467141794,-5.8436541669834,fotovoltaica,Puesta en servicio,RdD,,
12726.0,DON RODRIGO 400,Andalucía,Sevilla,Alcalá de Guadaíra,400.0,37.245467141794,-5.8436541669834,fotovoltaica,Puesta en servicio,RdT,,780.4
12726.0,DON RODRIGO 400,Andalucía,Sevilla,Alcalá de Guadaíra,400.0,37.245467141794,-5.8436541669834,hibridacion,Puesta en servicio,RdD,,
12726.0,DON RODRIGO 400,Andalucía,Sevilla,Alcalá de Guadaíra,400.0,37.245467141794,-5.8436541669834,hibridacion,Puesta en servicio,RdT,697.99,
6675.0,ALJARAFE 220,Andalucía,Sevilla,Bollullos de la Mitación,220.0,37.344491827364,-6.0945478688395,almacenamiento,Con permisos,RdD,,7.0
6675.0,ALJARAFE 220,Andalucía,Sevilla,Bollullos de la Mitación,220.0,37.344491827364,-6.0945478688395,almacenamiento,Con permisos,RdT,,
6675.0,ALJARAFE 220,Andalucía,Sevilla,Bollullos de la Mitación,220.0,37.344491827364,-6.0945478688395,fotovoltaica,Con permisos,RdD,130.0,165.0
6675.0,ALJARAFE 220,Andalucía,Sevilla,Bollullos de la Mitación,220.0,37.344491827364,-6.0945478688395,fotovoltaica,Con permisos,RdT,,
6675.0,ALJARAFE 220,Andalucía,Sevilla,Bollullos de la Mitación,220.0,37.344491827364,-6.0945478688395,fotovoltaica,En curso,RdD,14.0,14.0
6675.0,ALJARAFE 220,Andalucía,Sevilla,Bollullos de la Mitación,220.0,37.344491827364,-6.0945478688395,fotovoltaica,En curso,RdT,,
6675.0,ALJARAFE 220,Andalucía,Sevilla,Bollullos de la Mitación,220.0,37.344491827364,-6.0945478688395,fotovoltaica,Puesta en servicio,RdD,74.77,81.49
6675.0,ALJARAFE 220,Andalucía,Sevilla,Bollullos de la Mitación,220.0,37.344491827364,-6.0945478688395,fotovoltaica,Puesta en servicio,RdT,,
6675.0,ALJARAFE 220,Andalucía,Sevilla,Bollullos de la Mitación,220.0,37.344491827364,-6.0945478688395,hibridacion,Con permisos,RdD,17.0,
6675.0,ALJARAFE 220,Andalucía,Sevilla,Bollullos de la Mitación,220.0,37.344491827364,-6.0945478688395,hibridacion,Con permisos,RdT,,
6685.0,CARMONA 400,Andalucía,Sevilla,Carmona,400.0,37.556918240706,-5.759109492876,almacenamiento,Con permisos,RdD,,
6685.0,CARMONA 400,Andalucía,Sevilla,Carmona,400.0,37.556918240706,-5.759109492876,almacenamiento,Con permisos,RdT,,24.0
6685.0,CARMONA 400,Andalucía,Sevilla,Carmona,400.0,37.556918240706,-5.759109492876,fotovoltaica,Con permisos,RdD,,
6685.0,CARMONA 400,Andalucía,Sevilla,Carmona,400.0,37.556918240706,-5.759109492876,fotovoltaica,Con permisos,RdT,80.0,123.0
6685.0,CARMONA 400,Andalucía,Sevilla,Carmona,400.0,37.556918240706,-5.759109492876,fotovoltaica,Puesta en servicio,RdD,,
6685.0,CARMONA 400,Andalucía,Sevilla,Carmona,400.0,37.556918240706,-5.759109492876,fotovoltaica,Puesta en servicio,RdT,420.98,478.44
6685.0,CARMONA 400,Andalucía,Sevilla,Carmona,400.0,37.556918240706,-5.759109492876,hibridacion,Con permisos,RdD,,
6685.0,CARMONA 400,Andalucía,Sevilla,Carmona,400.0,37.556918240706,-5.759109492876,hibridacion,Con permisos,RdT,22.0,
12592.0,CARMONA 220,Andalucía,Sevilla,Carmona,220.0,37.556918240706,-5.759109492876,fotovoltaica,En curso,RdD,,
12592.0,CARMONA 220,Andalucía,Sevilla,Carmona,220.0,37.556918240706,-5.759109492876,fotovoltaica,En curso,RdT,40.0,45.0
12592.0,CARMONA 220,Andalucía,Sevilla,Carmona,220.0,37.556918240706,-5.759109492876,fotovoltaica,Puesta en servicio,RdD,,
12592.0,CARMONA 220,Andalucía,Sevilla,Carmona,220.0,37.556918240706,-5.759109492876,fotovoltaica,Puesta en servicio,RdT,424.95,504.71
12727.0,DOS HERMANAS 220,Andalucía,Sevilla,Dos Hermanas,220.0,37.29854227827,-5.9060066028255,almacenamiento,Con permisos,RdD,,24.0
12727.0,DOS HERMANAS 220,Andalucía,Sevilla,Dos Hermanas,220.0,37.29854227827,-5.9060066028255,almacenamiento,Con permisos,RdT,,
12727.0,DOS HERMANAS 220,Andalucía,Sevilla,Dos Hermanas,220.0,37.29854227827,-5.9060066028255,eolica,Con permisos,RdD,,
12727.0,DOS HERMANAS 220,Andalucía,Sevilla,Dos Hermanas,220.0,37.29854227827,-5.9060066028255,eolica,Con permisos,RdT,156.0,156.0
12727.0,DOS HERMANAS 220,Andalucía,Sevilla,Dos Hermanas,220.0,37.29854227827,-5.9060066028255,fotovoltaica,Con permisos,RdD,139.0,159.0
12727.0,DOS HERMANAS 220,Andalucía,Sevilla,Dos Hermanas,220.0,37.29854227827,-5.9060066028255,fotovoltaica,Con permisos,RdT,,
12727.0,DOS HERMANAS 220,Andalucía,Sevilla,Dos Hermanas,220.0,37.29854227827,-5.9060066028255,fotovoltaica,En curso,RdD,154.66,156.5
12727.0,DOS HERMANAS 220,Andalucía,Sevilla,Dos Hermanas,220.0,37.29854227827,-5.9060066028255,fotovoltaica,En curso,RdT,,
12727.0,DOS HERMANAS 220,Andalucía,Sevilla,Dos Hermanas,220.0,37.29854227827,-5.9060066028255,fotovoltaica,Puesta en servicio,RdD,44.66,102.51
12727.0,DOS HERMANAS 220,Andalucía,Sevilla,Dos Hermanas,220.0,37.29854227827,-5.9060066028255,fotovoltaica,Puesta en servicio,RdT,170.1,188.4
12727.0,DOS HERMANAS 220,Andalucía,Sevilla,Dos Hermanas,220.0,37.29854227827,-5.9060066028255,hibridacion,Puesta en servicio,RdD,45.84,
12727.0,DOS HERMANAS 220,Andalucía,Sevilla,Dos Hermanas,220.0,37.29854227827,-5.9060066028255,hibridacion,Puesta en servicio,RdT,,
12727.0,DOS HERMANAS 220,Andalucía,Sevilla,Dos Hermanas,220.0,37.29854227827,-5.9060066028255,otras,Puesta en servicio,RdD,9.97,9.97
12727.0,DOS HERMANAS 220,Andalucía,Sevilla,Dos Hermanas,220.0,37.29854227827,-5.9060066028255,otras,Puesta en servicio,RdT,,
12757.0,ENTRENUCLEOS 220,Andalucía,Sevilla,Dos Hermanas,220.0,37.314522611101,-5.9448004698794,almacenamiento,En curso,RdD,,
12757.0,ENTRENUCLEOS 220,Andalucía,Sevilla,Dos Hermanas,220.0,37.314522611101,-5.9448004698794,almacenamiento,En curso,RdT,489.6,494.6
12757.0,ENTRENUCLEOS 220,Andalucía,Sevilla,Dos Hermanas,220.0,37.314522611101,-5.9448004698794,fotovoltaica,Con permisos,RdD,70.0,73.0
12757.0,ENTRENUCLEOS 220,Andalucía,Sevilla,Dos Hermanas,220.0,37.314522611101,-5.9448004698794,fotovoltaica,Con permisos,RdT,322.0,376.0
